#PAGE_URL,title,company-name,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Business Development Specialist - Upper Egypt, golden, https://wuzzuf.net/jobs/p/1623d22c-3de2-455a-a973-3344393ed7c8-Business-Development-Specialist---Upper-Egypt-golden-Aswan-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1, Full Time · Experienced · 2+ Yrs of Exp · Business Development · Sales Skills · Sales · Sales Target · Architecture · Interior Designing · Marketing · Market Research · Marketing Analysis · English - June 16 - 2021, Aswan  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior/Intermediate .NET Core Developer (Remote..., Confidential, https://wuzzuf.net/jobs/p/0efb55cc-3264-47b4-af86-ef989c12d9c4-Senior-Intermediate--NET-Core-Developer-Remote-Work-From-Egypt--Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2, Full Time · Experienced · 4+ Yrs of Exp · Software · Software Engineering · Software Development · Web Development · .Net · ASP.Net · Web Application · jQuery · Javascript · Ajax - June 27 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer, Bnsights, https://wuzzuf.net/jobs/p/d76caa63-bc76-4839-b30b-920cc8bacb15-Senior-Software-Developer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=3, Full Time · Experienced · 6-10 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · SQL · MVC · Angular · C# · .NET · Programming · Design · Software · javaScript - June 30 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer / Desktop Development, ITS, https://wuzzuf.net/jobs/p/2ffe3403-b147-4b38-81ed-e57ff1e61eea-Software-Developer---Desktop-Development-ITS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=4, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · .NET · C# · SQL · WCF · OOP · Debugging · Oracle · Architecture · javaScript - July 29 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer -Dynamics 365..., CrossWorkers, https://wuzzuf.net/jobs/p/b6ae6a6a-47b8-47f7-ac61-3b697c69f0f5-Senior-Software-Developer--Dynamics-365-Business-Central-extensions-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=5, Full Time · Experienced · 4-12 Yrs of Exp · AL Language · Azure SQL · C# · Computer Science · Dynamics 365 · Software Development · VS Code · IT/Software Development - July 27 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Vodafone Egypt Customer Care Advisor, Vodafone Egypt, https://wuzzuf.net/jobs/p/f396ac99-f24e-4d88-8096-a18a8cb40ca4-Vodafone-Egypt-Customer-Care-Advisor-Vodafone-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=6, Full Time · Entry Level · 0-3 Yrs of Exp · Advisor · Customer Care · Customer Service · Customer Support · English · Communication · CCNA · Call Center · Customer Service/Support - July 25 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer - Java, CrossWorkers, https://wuzzuf.net/jobs/p/2e2c1f50-862c-41d9-ab1f-d033ea95600b-Senior-Software-Developer---Java-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=7, Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Programming · javaScript · Software · HTML · CSS · English · Unit Testing · Java - July 7 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer - As/400 Developer, Target Recruitment  & HR Solutions, https://wuzzuf.net/jobs/p/9aa73514-5bc1-49e1-8a1c-c487f897cbad-Software-Developer---As-400-Developer-Target-Recruitment-HR-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=8, Full Time · Experienced · 5-10 Yrs of Exp · Software Development · Information Technology (IT) · MS SQL · AS400 · SQL · BI · Computer Science · javaScript · English · IT · Human Resources (HR) - June 24 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, IT Developer, Confidential, https://wuzzuf.net/jobs/p/f84fc572-b364-491a-b9e3-37b54da43ebd-IT-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=9, Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · End-user support · Engineering · Desktop Support · Technical Support · Information Technology · IT · Request Management Process · SDLC - June 20 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer, Off-Beat, https://wuzzuf.net/jobs/p/ffbd3e09-4982-42a4-9dfc-8027cd844778-Software-Developer-Off-Beat-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=10, Full Time · Entry Level · 0-1 Yrs of Exp · Software Development · C# · Information Technology (IT) · Communication skills · Software Engineering · Communication · Computer Science - New, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer (AWS Serverless), FlairsTech, https://wuzzuf.net/jobs/p/24ca1fdc-93d5-40e1-b4ac-3b911591e617-Software-Developer-AWS-Serverless-FlairsTech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=11, Full Time · Entry Level · 1-5 Yrs of Exp · AWS · JavaScript · TypeScript · AWS Serverless · Information Technology (IT) · Computer Science · Software Development · Lambda · English · CI · CD - New, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer, Off-Beat, https://wuzzuf.net/jobs/p/72e4cc51-30d7-4deb-8860-c20a7e30f277-Senior-Software-Developer-Off-Beat-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=12, Full Time · Experienced · 2-3 Yrs of Exp · Software Development · C# · Information Technology (IT) · Computer Science · Software Engineering · IT/Software Development - New, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer – C# + Blazor, CrossWorkers, https://wuzzuf.net/jobs/p/31509c7e-4909-46f0-82b5-4b0c8cb2e41a-Senior-Software-Developer-–-C----Blazor-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=13, Full Time · Experienced · 3-6 Yrs of Exp · Software Development · C# · Information Technology (IT) · Computer Science · HTML · CSS · Software · English · Programming · Development · SQL - June 21 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer, BPOHIVE, https://wuzzuf.net/jobs/p/ff8b1205-2fb1-4957-8699-d8a8c335c00e-Software-Developer-BPOHIVE-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=14, Part Time · Work From Home · Entry Level · 1-3 Yrs of Exp · virtual assistant · content creation · App development · Programming · Javascript · Ruby · SASS · IT · Computer science · Upwork - July 24 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Web Tester, ProfileTree, https://wuzzuf.net/jobs/p/49730904-3b36-4f7c-8487-baf983a04b15-Software-Web-Tester-ProfileTree-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=15, Full Time · Experienced · 2-10 Yrs of Exp · Software Testing · Testing · Software · Web · Software Development · Quality · Cross Browser · Test · Information Technology (IT) · Computer Science - August 4 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior Software Developer, Saudisoft, https://wuzzuf.net/jobs/p/2a5a5e4a-5d39-4887-b0bd-e479185f00ae-Senior-Software-Developer-Saudisoft-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=16, Full Time · Experienced · 4-5 Yrs of Exp · Accounting · Angular · Computer Science · Development · Programming · Information Technology (IT) · IT/Software Development - New, Mohandessin  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Developer (Gupta Programming), ITS, https://wuzzuf.net/jobs/p/0f25ae87-e4e1-44f2-b86b-e65fd862c729-Software-Developer-Gupta-Programming-ITS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=17, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · Gupta Programming · Oracle · SQL · Sybase · C# · OOP · Software Development - July 26 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Senior E-Commerce Software Developer (Magento 2), shop4build, https://wuzzuf.net/jobs/p/7da02aaa-b2c2-4ad7-89aa-ec7bb020b9ea-Senior-E-Commerce-Software-Developer-Magento-2-shop4build-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=18, Full Time · Part Time · Work From Home · Experienced · 2+ Yrs of Exp · E-Commerce · PHP · MySQL · Agile · Information Technology (IT) · Computer Science · Software · CSS · javaScript · HTML - New, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Engineer, Mitcha, https://wuzzuf.net/jobs/p/e32471e6-2f3a-405c-9d01-c2d5641660f9-Software-Engineer-Mitcha-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=19, Full Time · Experienced · 2-4 Yrs of Exp · Programming · Computer Science · Python · PHP · Java · Hosting · UNIX · Information Technology (IT) · Software Engineering · Software Development - July 26 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=0, Software Business Development Executive, Restart Technology, https://wuzzuf.net/jobs/p/e8cbc759-874e-4606-a521-f887be58d1be-Software-Business-Development-Executive-Restart-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=20, Full Time · Experienced · 2-3 Yrs of Exp · Sales Skills · Software · Information Technology · IT · Sales · Business Development · Sales Target · Business · Business Development · Sales/Retail - August 2 - 2021, Heliopolis  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Business Development Executive, intrazero, https://wuzzuf.net/jobs/p/73d7ff07-7bec-4888-a7d3-d1313dd97c55-Software-Business-Development-Executive-intrazero-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=21, Full Time · Experienced · 2+ Yrs of Exp · Sales · Business Development · Sales Target · Sales Skills · Communication · Communication Skills · Skills · Selling · CRM · Software · Software Sales - August 2 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Senior Software Developer, AHCC, https://wuzzuf.net/jobs/p/e0085b52-b77d-4cc2-8dd0-6bfe58b43d96-Senior-Software-Developer-AHCC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=22, Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Software Engineering · javaScript · ASP.NET · Programming · HTML5 · jQuery · MVC - New, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer – Backend, Confidential, https://wuzzuf.net/jobs/p/efedfc49-37b3-4dd0-84ac-efcf3615954f-Software-Developer-–-Backend-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=23, Full Time · Work From Home · Entry Level · 1-2 Yrs of Exp · .Net · ASP.Net · Computer Science · JavaScript · MySQL · HTML · CSS · Software Engineering · Web Development · Software Development - New, 6th Of October  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer – Frontend, Confidential, https://wuzzuf.net/jobs/p/743f911b-6883-45fa-8a51-9e422bc4bb93-Software-Developer-–-Frontend-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=24, Full Time · Work From Home · Entry Level · 1-2 Yrs of Exp · CSS · HTML · Web API · REST · Computer Science · Software Development · UI · UX · SPA · Front End · Frontend · C# · Javascript - New, 6th Of October  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer, IOP, https://wuzzuf.net/internship/dc0db2ec-a7f7-402f-9f03-154d56e5733c-Software-Developer-IOP-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=25, Internship · Entry Level · Information Technology (IT) · Software Development · Computer Science · web service · system integration · IOT · AI · SQL · database hosting · Programming · java - August 2 - 2021, Heliopolis  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer - CRM, Veripark, https://wuzzuf.net/jobs/p/d2c3f830-af79-48e1-9308-32222b1647c5-Software-Developer---CRM-Veripark-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=26, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · CRM · Computer Science · Software Development · .NET · C# · javaScript · SQL · ASP.NET · Software · Microsoft Office · SSRS · HTML - August 4 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Associate Software Developer - CRM, Veripark, https://wuzzuf.net/jobs/p/9bc78d78-e99d-47ad-9aff-9a11c052be6b-Associate-Software-Developer---CRM-Veripark-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=27, Full Time · Experienced · 3+ Yrs of Exp · CRM · Software Development · Information Technology (IT) · Computer Science · Engineering · MS Dynamics CRM · Computer Engineering · MS CRM · Electronics - August 4 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer, HITS Technologies, https://wuzzuf.net/jobs/p/ded45223-a8bc-4cc7-8595-07f95293b6af-Software-Developer-HITS-Technologies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=28, Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Computer Engineering · Integration · Software Development · Software Engineering · JSON - July 29 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Java Software Developer, Tawzef, https://wuzzuf.net/jobs/p/6b77848a-8043-456b-84ca-8f6d5d3ec4cd-Java-Software-Developer-Tawzef-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=29, Full Time · Experienced · 2-3 Yrs of Exp · Software Development · Engineering · Java · Computer Science · Information Technology (IT) · Development · Java Development · Computer · Science - August 2 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Senior Full Stack Software Developer, FlairsTech, https://wuzzuf.net/jobs/p/872ab2c6-980f-48ec-bf3c-6c3c087ea2a3-Senior-Full-Stack-Software-Developer-FlairsTech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=30, Full Time · Experienced · 5-7 Yrs of Exp · .Net · ASP.Net · Computer Science · AngularJS · Agile · Information Technology (IT) · MS SQL · SQL · Software Development · Full Stack - New, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer - Experienced, HITS Technologies, https://wuzzuf.net/jobs/p/043f4277-ce03-4f01-a69f-35060d54d25d-Software-Developer---Experienced-HITS-Technologies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=31, Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Computer Engineering · Integration · Software Development · Software Engineering · JSON - July 29 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Principal Software Developer - VueJS, CrossWorkers, https://wuzzuf.net/jobs/p/729efbb4-be46-40d2-84ad-a07a3be720a9-Principal-Software-Developer---VueJS-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=32, Full Time · Experienced · 4-10 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · CSS · HTML · PHP · HTML5 · Software · React · jQuery · Programming - July 12 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Senior Software Developer - VB.Net, CrossWorkers, https://wuzzuf.net/jobs/p/823998c0-965f-436b-9e5d-1313a5a00860-Senior-Software-Developer---VB-Net-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=33, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · SQL · Software · MVC · Git · English · Programming · REST · Postman - July 12 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Mid-level Software Developer, 52nd Solution, https://wuzzuf.net/jobs/p/0f8d4fca-9062-44ab-8483-c18f97202e90-Mid-level-Software-Developer-52nd-Solution-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=34, Full Time · Experienced · 3-7 Yrs of Exp · C# · C#.Net · Computer Science · Software Engineering · Engineering · Software Development · Information Technology (IT) · MVC · .NET · Razor · MySQL - July 21 - 2021, Alexandria  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software iSeries Developer, Target Recruitment  & HR Solutions, https://wuzzuf.net/jobs/p/46403196-3610-44ae-9f1c-1c94be2dfde3-Software-iSeries-Developer-Target-Recruitment-HR-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=35, Full Time · Experienced · 5-10 Yrs of Exp · IT · AS400 · iSeries · IBMi · MS SQL · BI Tool · Business Object · Power BI · RPG · RPGLE · SDU · Query · CLLE · Computer Engineering - July 12 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Development Engineer / Test SDET..., Cegedim, https://wuzzuf.net/jobs/p/4a2e7367-f2c5-4b14-b6f1-3dae08c4b663-Software-Development-Engineer---Test-SDET--Testing--VA--Cegedim-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=36, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · Test Automation · Testing · Quality · Quality Assurance · Quality Control · C# - New, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer (.Net Core), Automated Systems, https://wuzzuf.net/jobs/p/354335a6-a817-4ba7-a8c1-9aada7efd8c6-Software-Developer--Net-Core-Automated-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=37, Full Time · Entry Level · 1+ Yrs of Exp · .NET · APIs · OOP · RESTful · Information Technology (IT) · Software Development · Computer Science · Development · Computer Engineering · backend - July 27 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Testing Engineer, World of systems and software, https://wuzzuf.net/jobs/p/76a067fb-d233-485a-b33d-6a598364eda6-Software-Testing-Engineer-World-of-systems-and-software-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=38, Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · Information Technology (IT) · Testing · Software Development · SQL · ISTQB · Software · Software Testing · Automation · API Testing - July 12 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Java Developer (JPA), Fawry Banking & Payment Technology Services, https://wuzzuf.net/jobs/p/2d9594c4-c0bd-4258-a4d5-53037fd3aa11-Software-Java-Developer-JPA-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=39, Full Time · Entry Level · 1-4 Yrs of Exp · Computer Science · Software · Software Development · Software Engineering · Information Technology (IT) · Design · JSP · Servlets · JSF · Web Services - July 26 - 2021, Smart Village  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=20, Software Developer, TAB ERP Solutions, https://wuzzuf.net/jobs/p/b50ab619-0e4d-420b-a34a-7701e5d34090-Software-Developer-TAB-ERP-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=40, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Software Development · Information Technology (IT) · javaScript · CSS · HTML · Angular · Development · ASP.NET · Front-End · Bootstrap - July 14 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Developer (.NET), Veripark, https://wuzzuf.net/jobs/p/c9f0e38e-a0ca-40b1-a858-1e0c4cd17e66-Senior-Software-Developer--NET-Veripark-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=41, Full Time · Experienced · 5+ Yrs of Exp · .NET · ASP.NET · Information Technology (IT) · Software Development · Computer Science · javaScript · Computer Engineering · MVVM · SQL · MVC · jQuery - August 4 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Software Developer - PHP/Open Source, Flojics, https://wuzzuf.net/jobs/p/635d415a-47fa-460b-9b0f-a86cbbaea41c-Software-Developer---PHP-Open-Source-Flojics-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=42, Full Time · Experienced · 3-20 Yrs of Exp · Agile · React · HTML · Design · PHP · CSS · javaScript · Software Development · Information Technology (IT) · Web Development · Front-End · Vue - July 16 - 2021, Alexandria  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Developer, Beyond Solution, https://wuzzuf.net/jobs/p/eca0cd00-96ac-4f05-9d57-795fd9711655-Senior-Software-Developer-Beyond-Solution-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=43, Full Time · Student · 3+ Yrs of Exp · RESTful · ReactJS · NoSQL · MySQL · MongoDB · Data Science · Data Analytics · Angular · Computer Science · Computer Engineering · JavaScript · Full Stack - July 28 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Developer (.Net Core), Automated Systems, https://wuzzuf.net/jobs/p/2e5ebf20-3ec4-489a-bea1-2730de8bcac9-Senior-Software-Developer--Net-Core-Automated-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=44, Full Time · Experienced · 3+ Yrs of Exp · APIs · .NET · Development · RESTful · RESTful APIs · Back-end · .Net Core · Computer Science · Software Development · Information Technology (IT) - July 26 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Software Developer, Interact Technology Solutions, https://wuzzuf.net/jobs/p/0234b351-e835-43ea-91ec-eafdd7ad4f18-Software-Developer-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=45, Full Time · Experienced · 3-5 Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering - July 12 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Software Development (Back End .Net) Team Lead, PaySky, https://wuzzuf.net/jobs/p/4d6880e3-534a-499a-b8c5-260020de4995-Software-Development-Back-End--Net-Team-Lead-PaySky-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=46, Full Time · Manager · 5-10 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · Software · HTML · SQL · .NET · C# · ASP.NET · Design · Management - July 10 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Software Mobile Developer, GET Group- Egypt, https://wuzzuf.net/jobs/p/a2669498-95b5-4b9c-a4dd-95ebf8873917-Software-Mobile-Developer-GET-Group--Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=47, Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Computer Science · Information Technology (IT) · Mobile Development · Android · Java · Design · Swift · Programming · Mobile - July 7 - 2021, Sheraton  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Developer, SABIS Educational Services, https://wuzzuf.net/jobs/p/88aa3b71-2148-4502-ab8d-9d742948f01a-Senior-Software-Developer-SABIS-Educational-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=48, Full Time · Experienced · 5-7 Yrs of Exp · Computer Science · Software Development · Information Technology (IT) · javaScript · IT/Software Development · Engineering - Telecom/Technology - July 13 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Software Developer, BlueCloud, https://wuzzuf.net/jobs/p/55f71e07-07db-4994-adaf-b537f4ceba93-Software-Developer-BlueCloud-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=49, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Software Development · Information Technology (IT) · Engineering · .NET · MVC · C# · javaScript · Software · Computer Engineering - July 12 - 2021, Sheraton  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Upper Egypt Area Manager (Operations), Bosta, https://wuzzuf.net/jobs/p/3a53b87f-693e-45fc-b1e6-a36e25a27433-Upper-Egypt-Area-Manager-Operations-Bosta-Assiut-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=50, Full Time · Manager · 5-8 Yrs of Exp · Operations · Logistics · Supply Chain · Logistics/Supply Chain · Operations/Management - June 21 - 2021, Assiut  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Developer, GCSSD, https://wuzzuf.net/jobs/p/ef221471-5453-443e-a53e-d0e68a340115-Senior-Software-Developer-GCSSD-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=51, Full Time · Experienced · 8+ Yrs of Exp · Software Development · Web Development · ASP.NET · C# · SQL · OOP · OOD · Web API · Web Service · HTML5 · jQuery · BootStrap · Computer Science - July 25 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=40, Senior Software Quality Control Engineer, Bnsights, https://wuzzuf.net/jobs/p/b3ac08e7-df98-47eb-97b6-f7248406e672-Senior-Software-Quality-Control-Engineer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=52, Full Time · Experienced · 3-6 Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Quality Assurance · Software Testing · Testing · Software Development · ISTQB · Agile - July 7 - 2021, New Cairo  Cairo
